# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
    0    173     40     44     91     60      0      0      -      -   1107   1597  32036      6      0     97     72 
    1    183     39     43     88     60      0      0      -      -   1107   1597  32014      6      0     88     79 
    0    184     43     38    100     18      0      0      -      -   1107   1342  32370      6      0   6190   3288 
    1    217     41     39    100     19      0      0      -      -   1107   1372  32348      6      0   6588   2960 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
    0    200     44     39    100     18      0      0      -      -   1107   1425  32022      6      0   4919   3510 
    1    189     42     39    100     17      0      0      -      -   1107   1297  32002      6      0   5172   3508 
    0    167     42     42     90     50      0      0      -      -   1107   1597  32122      6      0    500    407 
    1    181     40     42     88     49      0      0      -      -   1107   1597  32102      6      0    403    466 
    0    156     42     44     90     50      0      0      -      -   1107   1597  32122      6      0    501    407 
    1    173     40     41     88     50      0      0      -      -   1107   1597  32102      6      0    432    472 
    0    169     42     43     90     50      0      0      -      -   1107   1597  32122      6      0    507    407 
    1    182     40     42     88     49      0      0      -      -   1107   1597  32102      6      0    400    473 
    0    175     42     43     90     50      0      0      -      -   1107   1597  32122      6      0    484    406 
    1    169     40     42     88     50      0      0      -      -   1107   1597  32102      6      0    432    479 
    0    163     42     44     90     50      0      0      -      -   1107   1597  32122      6      0    507    401 
    1    179     41     43     88     50      0      0      -      -   1107   1597  32102      6      0    432    466 
    0    169     42     43     90     50      0      0      -      -   1107   1597  32122      6      0    500    407 
    1    171     41     43     89     50      0      0      -      -   1107   1597  32102      6      0    425    470 
    0    174     42     44     90     50      0      0      -      -   1107   1597  32122      6      0    494    414 
    1    171     41     43     88     50      0      0      -      -   1107   1597  32102      6      0    432    473 
    0    160     42     44     90     50      0      0      -      -   1107   1597  32122      6      0    495    407 
    1    177     41     42     88     50      0      0      -      -   1107   1597  32102      6      0    425    480 
    0    165     42     44     90     50      0      0      -      -   1107   1597  32122      6      0    500    401 
    1    180     41     43     88     50      0      0      -      -   1107   1597  32102      6      0    431    467 
    0    165     43     44     89     50      0      0      -      -   1107   1597  32122      6      0    500    401 
    1    183     41     43     87     49      0      0      -      -   1107   1597  32102      6      0    425    459 
    0    163     43     44     90     50      0      0      -      -   1107   1597  32122      6      0    496    400 
    1    182     41     43     88     50      0      0      -      -   1107   1597  32102      6      0    426    474 
    0    163     43     44     89     50      0      0      -      -   1107   1597  32122      6      0    498    401 
    1    180     42     43     88     49      0      0      -      -   1107   1597  32102      6      0    425    469 
    0    177     43     45     90     50      0      0      -      -   1107   1597  32122      6      0    488    400 
    1    172     42     44     88     49      0      0      -      -   1107   1597  32102      6      0    426    466 
    0    171     43     44     90     50      0      0      -      -   1107   1597  32122      6      0    494    401 
    1    187     42     44     89     50      0      0      -      -   1107   1597  32102      6      0    398    440 
    0    174     43     45     90     49      0      0      -      -   1107   1597  32122      6      0    481    375 
    1    171     42     44     87     49      0      0      -      -   1107   1597  32102      6      0    416    467 
    0    169     43     45     89     49      0      0      -      -   1107   1597  32122      6      0    484    393 
    1    184     42     44     87     49      0      0      -      -   1107   1597  32102      6      0    405    508 
    0    170     43     45     91     50      0      0      -      -   1107   1597  32122      6      0    486    394 
    1    171     42     44     88     49      0      0      -      -   1107   1597  32102      6      0    412    460 
    0    164     43     45     89     49      0      0      -      -   1107   1597  32122      6      0    481    388 
    1    181     42     44     88     48      0      0      -      -   1107   1597  32102      6      0    412    453 
    0    215     45     41    100     17      0      0      -      -   1107   1312  32122      6      0   5142   3486 
    1    275     44     42    100     20      0      0      -      -   1107   1425  32102      6      0   6854   1263 
    0    224     46     41    100     17      0      0      -      -   1107   1342  32122      6      0   4976   6335 
    1    215     44     42    100     17      0      0      -      -   1107   1297  32102      6      0   5127   3519 
    0    163     44     45     89     50      0      0      -      -   1107   1597  32122      6      0    500    401 
    1    179     43     44     88     49      0      0      -      -   1107   1597  32102      6      0    439    447 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
    0    172     44     45     90     50      0      0      -      -   1107   1597  32122      6      0    488    375 
    1    166     43     45     88     49      0      0      -      -   1107   1597  32102      6      0    432    466 
    0    163     44     45     90     49      0      0      -      -   1107   1597  32122      6      0    498    400 
    1    171     43     44     87     49      0      0      -      -   1107   1597  32102      6      0    425    473 
    0    161     44     46     90     50      0      0      -      -   1107   1597  32122      6      0    500    407 
    1    178     43     45     88     50      0      0      -      -   1107   1597  32102      6      0    425    473 
    0    164     44     46     90     50      0      0      -      -   1107   1597  32122      6      0    506    401 
    1    180     43     45     88     49      0      0      -      -   1107   1597  32102      6      0    432    454 
    0    170     44     45     90     50      0      0      -      -   1107   1597  32122      6      0    501    408 
    1    183     43     45     89     50      0      0      -      -   1107   1597  32102      6      0    398    439 
    0    171     44     46     90     50      0      0      -      -   1107   1597  32122      6      0    500    407 
    1    185     43     45     87     49      0      0      -      -   1107   1597  32102      6      0    400    467 
    0    170     44     45     90     50      0      0      -      -   1107   1597  32122      6      0    493    407 
    1    184     43     45     88     50      0      0      -      -   1107   1597  32102      6      0    415    467 
    0    169     44     45     90     50      0      0      -      -   1107   1597  32122      6      0    500    401 
    1    183     43     45     87     49      0      0      -      -   1107   1597  32102      6      0    412    509 
    0    163     44     46     90     50      0      0      -      -   1107   1597  32122      6      0    500    400 
    1    180     43     45     88     50      0      0      -      -   1107   1597  32102      6      0    425    467 
    0    168     44     46     90     50      0      0      -      -   1107   1597  32122      6      0    493    401 
    1    174     43     45     88     50      0      0      -      -   1107   1597  32102      6      0    412    466 
    0    173     45     46     90     50      0      0      -      -   1107   1597  32122      6      0    493    400 
    1    186     43     45     88     50      0      0      -      -   1107   1597  32102      6      0    424    467 
    0    165     45     46     90     50      0      0      -      -   1107   1597  32122      6      0    494    394 
    1    183     43     45     88     50      0      0      -      -   1107   1597  32102      6      0    425    466 
    0    175     45     46     90     50      0      0      -      -   1107   1597  32122      6      0    486    397 
    1    180     44     46     88     49      0      0      -      -   1107   1597  32102      6      0    419    460 
    0    163     45     46     90     50      0      0      -      -   1107   1597  32122      6      0    486    394 
    1    180     44     45     88     49      0      0      -      -   1107   1597  32102      6      0    418    467 
    0    177     45     47     90     49      0      0      -      -   1107   1597  32122      6      0    474    394 
    1    169     44     46     89     50      0      0      -      -   1107   1597  32102      6      0    412    454 
    0    168     45     46     89     49      0      0      -      -   1107   1597  32122      6      0    481    387 
    1    181     44     45     88     49      0      0      -      -   1107   1597  32102      6      0    412    453 
    0    174     45     46     89     49      0      0      -      -   1107   1597  32122      6      0    487    395 
    1    186     44     46     88     49      0      0      -      -   1107   1597  32102      6      0    397     63 
    0    192     47     42    100     18      0      0      -      -   1107   1380  32122      6      0   6034   3404 
    1    279     45     43    100     18      0      0      -      -   1107   1372  32102      6      0   4217   3551 
    0    189     48     43    100     17      0      0      -      -   1107   1320  32122      6      0    113   3342 
    1    140     46     43    100     17      0      0      -      -   1107   1297  32102      6      0    335    444 
    0    176     45     47     90     50      0      0      -      -   1107   1597  32122      6      0    496    407 
    1    170     44     46     88     49      0      0      -      -   1107   1597  32102      6      0    432    478 
    0    165     45     47     89     49      0      0      -      -   1107   1597  32122      6      0    500    401 
    1    180     44     46     87     49      0      0      -      -   1107   1597  32102      6      0    432    470 
    0    173     45     46     90     50      0      0      -      -   1107   1597  32122      6      0    500    402 
    1    181     44     46     89     50      0      0      -      -   1107   1597  32102      6      0    431    473 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
    0    173     45     47     90     50      0      0      -      -   1107   1597  32122      6      0    500    407 
    1    172     44     46     88     49      0      0      -      -   1107   1597  32102      6      0    432    472 
    0    159     45     47     90     50      0      0      -      -   1107   1597  32122      6      0    493    408 
    1    179     44     46     87     49      0      0      -      -   1107   1597  32102      6      0    432    466 
    0    166     45     48     90     50      0      0      -      -   1107   1597  32122      6      0    494    409 
    1    182     44     46     89     50      0      0      -      -   1107   1597  32102      6      0    433    470 
    0    173     45     46     90     50      0      0      -      -   1107   1597  32122      6      0    494    408 
    1    184     44     46     88     50      0      0      -      -   1107   1597  32102      6      0    432    466 
    0    172     45     47     90     50      0      0      -      -   1107   1597  32122      6      0    500    400 
    1    186     44     46     88     50      0      0      -      -   1107   1597  32102      6      0    396    453 
    0    168     45     47     89     50      0      0      -      -   1107   1597  32122      6      0    500    407 
    1    186     44     46     88     49      0      0      -      -   1107   1597  32102      6      0    397    453 
    0    168     45     47     89     50      0      0      -      -   1107   1597  32122      6      0    500    408 
    1    186     44     46     88     50      0      0      -      -   1107   1597  32102      6      0    398    439 
    0    168     45     48     90     50      0      0      -      -   1107   1597  32122      6      0    493    402 
    1    183     44     46     88     50      0      0      -      -   1107   1597  32102      6      0    425    470 
    0    171     45     47     89     50      0      0      -      -   1107   1597  32122      6      0    493    406 
    1    178     44     46     87     49      0      0      -      -   1107   1597  32102      6      0    431    467 
    0    178     46     47     91     50      0      0      -      -   1107   1597  32122      6      0    487    375 
    1    175     44     46     88     50      0      0      -      -   1107   1597  32102      6      0    425    466 
    0    175     46     47     89     50      0      0      -      -   1107   1597  32122      6      0    487    401 
    1    174     45     47     88     49      0      0      -      -   1107   1597  32102      6      0    425    460 
    0    178     46     48     90     49      0      0      -      -   1107   1597  32122      6      0    481    393 
    1    172     44     47     87     49      0      0      -      -   1107   1597  32102      6      0    425    454 
    0    173     46     47     89     49      0      0      -      -   1107   1597  32122      6      0    487    394 
    1    184     45     46     87     49      0      0      -      -   1107   1597  32102      6      0    398    441 
    0    180     46     48     91     50      0      0      -      -   1107   1597  32122      6      0    481    387 
    1    171     44     47     87     49      0      0      -      -   1107   1597  32102      6      0    412    460 
    0    177     48     43    100     18      0      0      -      -   1107   1432  32122      6      0   5148   3563 
    1    220     45     44     75     13      0      0      -      -   1107   1282  32102      6      0   5489   3601 
    0    245     48     44     96     17      0      0      -      -   1107   1425  32122      6      0   5338   3418 
    1    241     46     44    100     17      0      0      -      -   1107   1297  32102      6      0   7818   1207 
    0    173     46     47     91     52      0      0      -      -   1107   1597  32122      6      0    468    387 
    1    144     44     46     86     46      0      0      -      -   1107   1492  32102      6      0    422    468 
    0    167     46     48     89     49      0      0      -      -   1107   1597  32122      6      0    506    400 
    1    180     45     47     88     49      0      0      -      -   1107   1597  32102      6      0    432    465 
    0    175     46     48     90     50      0      0      -      -   1107   1597  32122      6      0    500    394 
    1    166     45     47     88     49      0      0      -      -   1107   1597  32102      6      0    432    472 
    0    160     46     48     90     50      0      0      -      -   1107   1597  32122      6      0    500    408 
    1    176     45     46     88     49      0      0      -      -   1107   1597  32102      6      0    431    472 
    0    165     46     47     90     50      0      0      -      -   1107   1597  32122      6      0    493    407 
    1    181     45     47     87     49      0      0      -      -   1107   1597  32102      6      0    432    460 
    0    168     46     48     90     50      0      0      -      -   1107   1597  32122      6      0    500    401 
    1    184     45     47     89     50      0      0      -      -   1107   1597  32102      6      0    399    466 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
    0    177     46     48     91     51      0      0      -      -   1107   1597  32122      6      0    537    375 
    1    167     45     47     88     50      0      0      -      -   1107   1597  32102      6      0    425    473 
    0    172     46     48     90     50      0      0      -      -   1107   1597  32122      6      0    494    408 
    1    176     45     47     88     50      0      0      -      -   1107   1597  32102      6      0    432    473 
    0    164     46     48     90     50      0      0      -      -   1107   1597  32122      6      0    502    400 
    1    180     45     47     88     50      0      0      -      -   1107   1597  32102      6      0    426    472 
    0    162     46     48     89     50      0      0      -      -   1107   1597  32122      6      0    499    401 
    1    177     45     46     89     50      0      0      -      -   1107   1597  32102      6      0    432    466 
    0    163     46     48     90     50      0      0      -      -   1107   1597  32122      6      0    494    400 
    1    180     45     47     88     50      0      0      -      -   1107   1597  32102      6      0    425    466 
    0    180     46     48     90     50      0      0      -      -   1107   1597  32122      6      0    469    400 
    1    174     45     47     88     50      0      0      -      -   1107   1597  32102      6      0    425    466 
    0    173     46     48     90     50      0      0      -      -   1107   1597  32122      6      0    494    401 
    1    188     45     47     87     49      0      0      -      -   1107   1597  32102      6      0    406    508 
    0    180     46     48     89     50      0      0      -      -   1107   1597  32122      6      0    479    401 
    1    169     45     47     88     50      0      0      -      -   1107   1597  32102      6      0    419    459 
    0    166     46     48     90     50      0      0      -      -   1107   1597  32122      6      0    494    400 
    1    179     45     47     87     49      0      0      -      -   1107   1597  32102      6      0    419    466 
    0    180     46     48     90     50      0      0      -      -   1107   1597  32122      6      0    481    401 
    1    174     45     47     88     49      0      0      -      -   1107   1597  32102      6      0    424    453 
    0    170     46     47     90     50      0      0      -      -   1107   1597  32122      6      0    479    394 
    1    184     45     47     89     50      0      0      -      -   1107   1597  32102      6      0    417    447 
    0    177     46     48     89     49      0      0      -      -   1107   1597  32122      6      0    470    374 
    1    175     45     47     88     49      0      0      -      -   1107   1597  32102      6      0    412    460 
    0    203     48     44    100     17      0      0      -      -   1107   1327  32122      6      0   2893   6880 
    1    181     46     44    100     18      0      0      -      -   1107   1327  32102      6      0   5417   3419 
    0    240     49     44    100     17      0      0      -      -   1107   1365  32122      6      0   8260    695 
    1    245     47     44    100     18      0      0      -      -   1107   1357  32102      6      0   5491   3567 
    0    165     46     47     90     50      0      0      -      -   1107   1597  32122      6      0    501    407 
    1    183     45     47     88     49      0      0      -      -   1107   1597  32102      6      0    398    460 
    0    175     46     48     90     50      0      0      -      -   1107   1597  32122      6      0    476    390 
    1    167     45     47     88     49      0      0      -      -   1107   1597  32102      6      0    425    479 
    0    158     46     49     91     50      0      0      -      -   1107   1597  32122      6      0    500    401 
    1    175     45     47     88     49      0      0      -      -   1107   1597  32102      6      0    433    473 
    0    166     46     47     90     50      0      0      -      -   1107   1597  32122      6      0    500    401 
    1    182     45     47     88     49      0      0      -      -   1107   1597  32102      6      0    432    507 
    0    171     46     48     90     50      0      0      -      -   1107   1597  32122      6      0    500    407 
    1    182     45     47     88     50      0      0      -      -   1107   1597  32102      6      0    426    477 
    0    176     46     48     90     50      0      0      -      -   1107   1597  32122      6      0    537    376 
    1    166     45     47     88     50      0      0      -      -   1107   1597  32102      6      0    429    472 
    0    178     46     49     90     50      0      0      -      -   1107   1597  32122      6      0    468    396 
    1    169     45     48     88     50      0      0      -      -   1107   1597  32102      6      0    432    472 
    0    179     46     49     90     50      0      0      -      -   1107   1597  32122      6      0    488    407 
    1    173     45     48     88     50      0      0      -      -   1107   1597  32102      6      0    432    466 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
    0    175     46     48     90     50      0      0      -      -   1107   1597  32122      6      0    499    375 
    1    169     45     48     87     50      0      0      -      -   1107   1597  32102      6      0    425    466 
    0    175     46     48     90     50      0      0      -      -   1107   1597  32122      6      0    501    400 
    1    185     45     47     88     50      0      0      -      -   1107   1597  32102      6      0    419    472 
    0    168     46     48     90     50      0      0      -      -   1107   1597  32122      6      0    493    405 
    1    186     45     47     88     50      0      0      -      -   1107   1597  32102      6      0    425    472 
    0    166     46     49     89     50      0      0      -      -   1107   1597  32122      6      0    494    400 
    1    178     45     47     88     50      0      0      -      -   1107   1597  32102      6      0    424    466 
    0    177     46     49     90     50      0      0      -      -   1107   1597  32122      6      0    494    401 
    1    187     45     47     89     50      0      0      -      -   1107   1597  32102      6      0    419    459 
    0    162     46     48     90     50      0      0      -      -   1107   1597  32122      6      0    486    401 
    1    179     45     48     88     49      0      0      -      -   1107   1597  32102      6      0    418    459 
    0    163     47     49     90     50      0      0      -      -   1107   1597  32122      6      0    486    400 
    1    183     45     47     89     50      0      0      -      -   1107   1597  32102      6      0    419    460 
    0    167     47     48     90     50      0      0      -      -   1107   1597  32122      6      0    487    394 
    1    176     45     48     88     49      0      0      -      -   1107   1597  32102      6      0    412    459 
    0    170     46     47     90     49      0      0      -      -   1107   1597  32122      6      0    486    387 
    1    186     45     47     88     49      0      0      -      -   1107   1597  32102      6      0    411    460 
    0    177     46     48     89     49      0      0      -      -   1107   1597  32122      6      0    472    374 
    1    177     46     48     89     49      0      0      -      -   1107   1597  32102      6      0    412    454 
    0    231     48     45    100     18      0      0      -      -   1107   1380  32122      6      0   5106   3524 
    1    200     47     45    100     18      0      0      -      -   1107   1342  32102      6      0   2566   6864 
    0    220     49     45    100     17      0      0      -      -   1107   1312  32122      6      0   5791   2836 
    1    266     47     45    100     18      0      0      -      -   1107   1342  32102      6      0   2882   3514 
    0    173     47     48     89     49      0      0      -      -   1107   1597  32122      6      0    507    394 
    1    179     46     47     87     49      0      0      -      -   1107   1597  32102      6      0    438    466 
    0    159     47     49     90     50      0      0      -      -   1107   1597  32122      6      0    506    407 
    1    176     46     48     88     49      0      0      -      -   1107   1597  32102      6      0    432    472 
    0    168     46     49     90     50      0      0      -      -   1107   1597  32122      6      0    501    401 
    1    182     45     48     88     49      0      0      -      -   1107   1597  32102      6      0    429    508 
    0    170     47     48     90     50      0      0      -      -   1107   1597  32122      6      0    500    407 
    1    185     46     48     88     49      0      0      -      -   1107   1597  32102      6      0    421    466 
    0    172     46     48     90     49      0      0      -      -   1107   1597  32122      6      0    500    401 
    1    179     45     48     86     49      0      0      -      -   1107   1597  32102      6      0    431    467 
    0    177     47     48     90     50      0      0      -      -   1107   1597  32122      6      0    537    377 
    1    168     46     48     89     50      0      0      -      -   1107   1597  32102      6      0    425    472 
    0    176     47     49     89     50      0      0      -      -   1107   1597  32122      6      0    469    404 
    1    171     45     48     87     49      0      0      -      -   1107   1597  32102      6      0    435    466 
    0    171     47     48     90     50      0      0      -      -   1107   1597  32122      6      0    500    407 
    1    178     46     47     88     50      0      0      -      -   1107   1597  32102      6      0    431    473 
    0    162     47     49     90     50      0      0      -      -   1107   1597  32122      6      0    501    400 
    1    178     46     47     88     50      0      0      -      -   1107   1597  32102      6      0    425    466 
    0    164     47     49     90     50      0      0      -      -   1107   1597  32122      6      0    494    401 
    1    177     46     48     88     50      0      0      -      -   1107   1597  32102      6      0    425    466 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
    0    179     47     49     90     50      0      0      -      -   1107   1597  32122      6      0    537    376 
    1    174     46     48     88     50      0      0      -      -   1107   1597  32102      6      0    432    466 
    0    174     47     49     90     50      0      0      -      -   1107   1597  32122      6      0    493    401 
    1    183     46     48     88     50      0      0      -      -   1107   1597  32102      6      0    399    453 
    0    169     47     49     89     50      0      0      -      -   1107   1597  32122      6      0    493    401 
    1    184     46     48     89     50      0      0      -      -   1107   1597  32102      6      0    404    466 
    0    174     47     49     91     50      0      0      -      -   1107   1597  32122      6      0    492    395 
    1    174     46     48     87     49      0      0      -      -   1107   1597  32102      6      0    425    460 
    0    178     47     48     90     50      0      0      -      -   1107   1597  32122      6      0    538    375 
    1    168     46     48     88     49      0      0      -      -   1107   1597  32102      6      0    418    460 
    0    177     47     49     89     49      0      0      -      -   1107   1597  32122      6      0    487    381 
    1    178     46     48     88     49      0      0      -      -   1107   1597  32102      6      0    418    454 
    0    161     47     49     89     49      0      0      -      -   1107   1597  32122      6      0    480    387 
    1    181     46     47     87     49      0      0      -      -   1107   1597  32102      6      0    419    459 
    0    172     47     48     89     49      0      0      -      -   1107   1597  32122      6      0    483    111 
    1    100     45     46     87     49      0      0      -      -   1107   1597  32102      6      0      0      0 
    0     56     42     41      0      0      0      0      -      -   1107   1597  32122      6      0      0      0 
    1     60     41     40      0      0      0      0      -      -   1107   1597  32102      6      0      0      0 
